"","Query","Target","Percent_ID","Ali_len","E_val","bitscore","Hit_name_long"
"1304","sens","phaw_30_tra_m.017695",36.84,95,3e-09,55.5,"phaw_30_tra_m.017695"
"1305","sens","phaw_30_tra_m.017695",31.25,64,3.8,28.5,"phaw_30_tra_m.017695"
"1306","sens","phaw_30_tra_m.020012",31.36,118,3e-09,58.5,"phaw_30_tra_m.020012"
"1307","sens","phaw_30_tra_m.020012",39.39,66,4e-06,48.9,"phaw_30_tra_m.020012"
"1308","sens","phaw_30_tra_m.020012",31.25,64,0.8,32,"phaw_30_tra_m.020012"
"1309","sens","phaw_30_tra_m.022359",34.29,105,3e-09,58.9,"phaw_30_tra_m.022359"
"1310","sens","phaw_30_tra_m.022359",33.9,118,3e-08,55.8,"phaw_30_tra_m.022359"
"1311","sens","phaw_30_tra_m.022359",35.85,106,4e-08,55.5,"phaw_30_tra_m.022359"
"1312","sens","phaw_30_tra_m.022359",32.76,116,5e-04,42.4,"phaw_30_tra_m.022359"
"1313","sens","phaw_30_tra_m.010330",35.9,78,4e-09,58.9,"phaw_30_tra_m.010330"
"1314","sens","phaw_30_tra_m.010330",35.44,79,2e-08,56.2,"phaw_30_tra_m.010330"
"1315","sens","phaw_30_tra_m.021471",33.58,134,4e-09,55.8,"phaw_30_tra_m.021471"
"1316","sens","phaw_30_tra_m.021471",35.94,64,2e-04,41.2,"phaw_30_tra_m.021471"
"1317","sens","phaw_30_tra_m.021471",28.42,95,0.001,39.3,"phaw_30_tra_m.021471"
"1318","sens","phaw_30_tra_m.021471",34.21,38,8.9,27.7,"phaw_30_tra_m.021471"
"1319","sens","phaw_30_tra_m.009007",32.52,123,4e-09,58.2,"phaw_30_tra_m.009007"
"1320","sens","phaw_30_tra_m.009007",33.04,112,7e-07,51.2,"phaw_30_tra_m.009007"
"1321","sens","phaw_30_tra_m.025227",33.65,104,4e-09,56.2,"phaw_30_tra_m.025227"
"1322","sens","phaw_30_tra_m.025227",31.82,88,1e-04,43.1,"phaw_30_tra_m.025227"
"1323","sens","phaw_30_tra_m.025227",31.75,63,1,31.2,"phaw_30_tra_m.025227"
"1324","sens","phaw_30_tra_m.011367",34.78,115,4e-09,58.5,"phaw_30_tra_m.011367"
"1325","sens","phaw_30_tra_m.011367",31.58,114,2e-08,56.6,"phaw_30_tra_m.011367"
"1326","sens","phaw_30_tra_m.011367",33.91,115,4e-07,52.4,"phaw_30_tra_m.011367"
"1327","sens","phaw_30_tra_m.011367",33.04,115,1e-06,50.8,"phaw_30_tra_m.011367"
"1328","sens","phaw_30_tra_m.011367",25.69,144,8e-05,45.1,"phaw_30_tra_m.011367"
"1329","sens","phaw_30_tra_m.011367",27.12,118,0.015,37.7,"phaw_30_tra_m.011367"
"1330","sens","phaw_30_tra_m.002248",30.83,120,5e-09,55.5,"phaw_30_tra_m.002248"
"1331","sens","phaw_30_tra_m.002248",33.33,66,0.001,39.3,"phaw_30_tra_m.002248"
"1332","sens","phaw_30_tra_m.022922",34.04,94,5e-09,55.5,"phaw_30_tra_m.022922"
"1333","sens","phaw_30_tra_m.022922",35.71,84,1e-08,54.3,"phaw_30_tra_m.022922"
"1334","sens","phaw_30_tra_m.022922",29.09,55,0.67,31.2,"phaw_30_tra_m.022922"
"1335","sens","phaw_30_tra_m.015894",32.48,117,5e-09,58.9,"phaw_30_tra_m.015894"
"1336","sens","phaw_30_tra_m.015894",27.35,117,0.002,41.2,"phaw_30_tra_m.015894"
"1337","sens","phaw_30_tra_m.015894",32.1,81,0.007,39.3,"phaw_30_tra_m.015894"
"1338","sens","phaw_30_tra_m.015894",30.51,118,0.016,38.1,"phaw_30_tra_m.015894"
"1339","sens","phaw_30_tra_m.015894",26.14,153,0.022,37.4,"phaw_30_tra_m.015894"
"1340","sens","phaw_30_tra_m.015894",29.09,110,0.031,37,"phaw_30_tra_m.015894"
"1341","sens","phaw_30_tra_m.015894",30.77,91,0.091,35.4,"phaw_30_tra_m.015894"
"1342","sens","phaw_30_tra_m.015894",25,92,0.48,33.1,"phaw_30_tra_m.015894"
"1343","sens","phaw_30_tra_m.015894",36.36,55,0.65,32.7,"phaw_30_tra_m.015894"
"1344","sens","phaw_30_tra_m.015894",28.74,87,0.81,32.3,"phaw_30_tra_m.015894"
"1345","sens","phaw_30_tra_m.015894",36.21,58,2.1,31.2,"phaw_30_tra_m.015894"
"1346","sens","phaw_30_tra_m.015894",34.15,82,2.7,30.8,"phaw_30_tra_m.015894"
"1347","sens","phaw_30_tra_m.015894",32.2,59,3.4,30.4,"phaw_30_tra_m.015894"
"1348","sens","phaw_30_tra_m.015894",28.57,98,5,29.6,"phaw_30_tra_m.015894"
"1349","sens","phaw_30_tra_m.015894",27.38,84,6.1,29.6,"phaw_30_tra_m.015894"
"1350","sens","phaw_30_tra_m.015894",28.57,77,6.2,29.6,"phaw_30_tra_m.015894"
"1351","sens","phaw_30_tra_m.015894",30.16,63,6.3,29.6,"phaw_30_tra_m.015894"
"1352","sens","phaw_30_tra_m.015894",29.41,51,7.5,29.3,"phaw_30_tra_m.015894"
"1353","sens","phaw_30_tra_m.018751",30.77,117,5e-09,57.4,"phaw_30_tra_m.018751"
"1354","sens","phaw_30_tra_m.018751",29.03,62,5.4,29.3,"phaw_30_tra_m.018751"
"1355","sens","phaw_30_tra_m.009057",33.04,115,5e-09,55.5,"phaw_30_tra_m.009057"
"1356","sens","phaw_30_tra_m.009057",35.59,59,0.088,33.9,"phaw_30_tra_m.009057"
"1357","sens","phaw_30_tra_m.000940",43.14,51,6e-09,55.8,"phaw_30_tra_m.000940"
"1358","sens","phaw_30_tra_m.000940",34.55,55,1e-05,46.2,"phaw_30_tra_m.000940"
"1359","sens","phaw_30_tra_m.000940",31.25,48,9e-04,40.4,"phaw_30_tra_m.000940"
"1360","sens","phaw_30_tra_m.015312",51.92,52,6e-09,56.6,"phaw_30_tra_m.015312"
"1361","sens","phaw_30_tra_m.015312",32.84,67,3e-04,42.7,"phaw_30_tra_m.015312"
"1362","sens","phaw_30_tra_m.015312",34,50,0.005,38.5,"phaw_30_tra_m.015312"
"1363","sens","phaw_30_tra_m.008875",33.33,111,6e-09,58.2,"phaw_30_tra_m.008875"
"1364","sens","phaw_30_tra_m.008875",32.74,113,3e-08,56.2,"phaw_30_tra_m.008875"
"1365","sens","phaw_30_tra_m.008875",34.51,113,1e-07,53.9,"phaw_30_tra_m.008875"
"1366","sens","phaw_30_tra_m.008875",30.77,91,2e-04,43.9,"phaw_30_tra_m.008875"
"1367","sens","phaw_30_tra_m.018675",29.91,117,6e-09,58.2,"phaw_30_tra_m.018675"
"1368","sens","phaw_30_tra_m.018675",28.87,97,8e-07,51.2,"phaw_30_tra_m.018675"
"1369","sens","phaw_30_tra_m.018675",30.48,105,6e-06,48.5,"phaw_30_tra_m.018675"
"1370","sens","phaw_30_tra_m.018675",26.03,73,0.8,32.3,"phaw_30_tra_m.018675"
"1371","sens","phaw_30_tra_m.018992",43.14,51,7e-09,58.2,"phaw_30_tra_m.018992"
"1372","sens","phaw_30_tra_m.018992",37.7,61,7e-05,45.4,"phaw_30_tra_m.018992"
"1373","sens","phaw_30_tra_m.019631",30.26,152,7e-09,56.6,"phaw_30_tra_m.019631"
"1374","sens","phaw_30_tra_m.019631",35.4,113,2e-08,55.1,"phaw_30_tra_m.019631"
"1375","sens","phaw_30_tra_m.019631",33.33,81,0.15,33.9,"phaw_30_tra_m.019631"
"1376","sens","phaw_30_tra_m.022544",31.15,122,7e-09,58.2,"phaw_30_tra_m.022544"
"1377","sens","phaw_30_tra_m.022544",28.32,113,2e-07,53.9,"phaw_30_tra_m.022544"
"1378","sens","phaw_30_tra_m.022544",31.9,116,0.001,41.6,"phaw_30_tra_m.022544"
"1379","sens","phaw_30_tra_m.000560",31.03,87,7e-09,58.2,"phaw_30_tra_m.000560"
"1380","sens","phaw_30_tra_m.000560",31.87,91,3e-06,49.7,"phaw_30_tra_m.000560"
"1381","sens","phaw_30_tra_m.018481",36.46,96,8e-09,54.7,"phaw_30_tra_m.018481"
"1382","sens","phaw_30_tra_m.018481",32.63,95,3e-04,40.4,"phaw_30_tra_m.018481"
"1383","sens","phaw_30_tra_m.018481",35.29,68,0.011,35.8,"phaw_30_tra_m.018481"
"1384","sens","phaw_30_tra_m.007565",34.86,109,8e-09,57.8,"phaw_30_tra_m.007565"
"1385","sens","phaw_30_tra_m.007565",28.44,109,5e-07,52,"phaw_30_tra_m.007565"
"1386","sens","phaw_30_tra_m.007565",31.71,82,0.02,37.4,"phaw_30_tra_m.007565"
"1387","sens","phaw_30_tra_m.007565",31.11,135,0.19,34.3,"phaw_30_tra_m.007565"
"1388","sens","phaw_30_tra_m.000514",35.29,85,8e-09,58.2,"phaw_30_tra_m.000514"
"1389","sens","phaw_30_tra_m.000514",42.86,49,4e-08,56.2,"phaw_30_tra_m.000514"
"1390","sens","phaw_30_tra_m.000514",26.15,130,9e-08,54.7,"phaw_30_tra_m.000514"
"1391","sens","phaw_30_tra_m.000514",35.71,70,9e-08,54.7,"phaw_30_tra_m.000514"
"1392","sens","phaw_30_tra_m.000514",42.55,47,5e-07,52.8,"phaw_30_tra_m.000514"
"1393","sens","phaw_30_tra_m.000514",38.46,65,2e-05,47.4,"phaw_30_tra_m.000514"
"1394","sens","phaw_30_tra_m.000514",37.78,45,2e-04,44.3,"phaw_30_tra_m.000514"
"1395","sens","phaw_30_tra_m.000514",32.79,61,6e-04,42.7,"phaw_30_tra_m.000514"
"1396","sens","phaw_30_tra_m.000514",32.65,49,0.009,38.9,"phaw_30_tra_m.000514"
"1397","sens","phaw_30_tra_m.012532",30,130,9e-09,57.8,"phaw_30_tra_m.012532"
"1398","sens","phaw_30_tra_m.012532",29.57,115,0.003,40,"phaw_30_tra_m.012532"
"1399","sens","phaw_30_tra_m.020960",34.58,107,9e-09,54.7,"phaw_30_tra_m.020960"
"1400","sens","phaw_30_tra_m.020960",34.07,91,2e-07,50.4,"phaw_30_tra_m.020960"
"1401","sens","phaw_30_tra_m.011607",36.13,119,9e-09,57,"phaw_30_tra_m.011607"
"1402","sens","phaw_30_tra_m.011607",33.33,111,9e-05,44.3,"phaw_30_tra_m.011607"
"1403","sens","phaw_30_tra_m.011607",27.03,148,0.003,39.7,"phaw_30_tra_m.011607"
"1404","sens","phaw_30_tra_m.011607",27.59,116,0.15,34.3,"phaw_30_tra_m.011607"
"1405","sens","phaw_30_tra_m.011607",37.29,59,3.9,29.6,"phaw_30_tra_m.011607"
"1406","sens","phaw_30_tra_m.004550",31.9,116,9e-09,57,"phaw_30_tra_m.004550"
"1407","sens","phaw_30_tra_m.004550",34.55,55,1.5,31.2,"phaw_30_tra_m.004550"
"1408","sens","phaw_30_tra_m.018910",30.83,120,9e-09,57.4,"phaw_30_tra_m.018910"
"1409","sens","phaw_30_tra_m.018910",33.9,118,6e-08,54.7,"phaw_30_tra_m.018910"
"1410","sens","phaw_30_tra_m.018910",31.09,119,1e-05,47.8,"phaw_30_tra_m.018910"
"1411","sens","phaw_30_tra_m.018910",34.38,64,0.006,38.9,"phaw_30_tra_m.018910"
"1412","sens","phaw_30_tra_m.018910",26.32,152,0.011,38.1,"phaw_30_tra_m.018910"
"1413","sens","phaw_30_tra_m.018910",25.2,123,0.34,33.1,"phaw_30_tra_m.018910"
"1414","sens","phaw_30_aug_m.028163",36.99,73,9e-09,54.3,"phaw_30_aug_m.028163"
"1415","sens","phaw_30_aug_m.028163",41.54,65,4e-07,49.7,"phaw_30_aug_m.028163"
"1416","sens","phaw_30_tra_m.000831",24.05,158,1e-08,58.2,"phaw_30_tra_m.000831"
"1417","sens","phaw_30_tra_m.000831",29.67,91,2e-06,50.8,"phaw_30_tra_m.000831"
"1418","sens","phaw_30_tra_m.000831",25.45,165,2e-06,50.4,"phaw_30_tra_m.000831"
"1419","sens","phaw_30_tra_m.000831",26.89,119,4e-06,49.7,"phaw_30_tra_m.000831"
"1420","sens","phaw_30_tra_m.000831",29.67,91,5e-06,49.3,"phaw_30_tra_m.000831"
"1421","sens","phaw_30_tra_m.000831",28.89,90,3e-05,47,"phaw_30_tra_m.000831"
"1422","sens","phaw_30_tra_m.000831",24.35,115,3e-05,47,"phaw_30_tra_m.000831"
"1423","sens","phaw_30_tra_m.000831",21.43,154,1e-04,44.7,"phaw_30_tra_m.000831"
"1424","sens","phaw_30_tra_m.000831",32.74,113,0.002,40.8,"phaw_30_tra_m.000831"
"1425","sens","phaw_30_tra_m.000831",30.77,52,0.023,37.4,"phaw_30_tra_m.000831"
"1426","sens","phaw_30_tra_m.000831",31.37,51,0.03,37,"phaw_30_tra_m.000831"
"1427","sens","phaw_30_tra_m.000831",30.19,53,0.49,33.1,"phaw_30_tra_m.000831"
"1428","sens","phaw_30_tra_m.017175",34.91,106,1e-08,54.3,"phaw_30_tra_m.017175"
"1429","sens","phaw_30_tra_m.017175",33.33,57,0.019,35.4,"phaw_30_tra_m.017175"
"1430","sens","phaw_30_tra_m.017175",29.49,78,0.33,32,"phaw_30_tra_m.017175"
"1431","sens","phaw_30_tra_m.017592",41.67,60,1e-08,54.3,"phaw_30_tra_m.017592"
"1432","sens","phaw_30_tra_m.017592",34.04,47,0.001,39.3,"phaw_30_tra_m.017592"
"1433","sens","phaw_30_tra_m.017592",34.62,52,0.011,35.8,"phaw_30_tra_m.017592"
"1434","sens","phaw_30_tra_m.023171",31.3,115,1e-08,57,"phaw_30_tra_m.023171"
"1435","sens","phaw_30_aug_m.028314",33.72,86,1e-08,54.3,"phaw_30_aug_m.028314"
"1436","sens","phaw_30_aug_m.028314",31.76,85,1e-06,47.8,"phaw_30_aug_m.028314"
"1437","sens","phaw_30_aug_m.028314",26.23,61,0.04,34.3,"phaw_30_aug_m.028314"
"1438","sens","phaw_30_aug_m.028314",37.04,54,1.1,30.4,"phaw_30_aug_m.028314"
"1439","sens","phaw_30_aug_m.028314",25.58,43,3,29.3,"phaw_30_aug_m.028314"
"1440","sens","phaw_30_tra_m.012175",32.93,82,1e-08,57.8,"phaw_30_tra_m.012175"
"1441","sens","phaw_30_tra_m.012175",42.86,49,3e-08,56.6,"phaw_30_tra_m.012175"
"1442","sens","phaw_30_tra_m.012175",39.29,56,1e-07,54.7,"phaw_30_tra_m.012175"
"1443","sens","phaw_30_tra_m.012175",39.29,56,2e-07,53.9,"phaw_30_tra_m.012175"
"1444","sens","phaw_30_tra_m.012175",40.82,49,3e-06,50.4,"phaw_30_tra_m.012175"
"1445","sens","phaw_30_tra_m.012175",33.33,45,6e-04,42.7,"phaw_30_tra_m.012175"
"1446","sens","phaw_30_tra_m.012175",32.65,49,0.005,39.7,"phaw_30_tra_m.012175"
"1447","sens","phaw_30_tra_m.026481",33.66,101,1e-08,54.3,"phaw_30_tra_m.026481"
"1448","sens","phaw_30_tra_m.026481",33.33,96,2e-08,53.1,"phaw_30_tra_m.026481"
"1449","sens","phaw_30_tra_m.009797",35.34,116,1e-08,57,"phaw_30_tra_m.009797"
"1450","sens","phaw_30_tra_m.009797",35.16,91,7e-05,45.1,"phaw_30_tra_m.009797"
"1451","sens","phaw_30_tra_m.009797",26.28,137,3e-04,43.1,"phaw_30_tra_m.009797"
"1452","sens","phaw_30_tra_m.009797",36.78,87,7e-04,42,"phaw_30_tra_m.009797"
"1453","sens","phaw_30_tra_m.009797",32,100,0.001,40.8,"phaw_30_tra_m.009797"
"1454","sens","phaw_30_tra_m.020000",36.78,87,1e-08,55.8,"phaw_30_tra_m.020000"
"1455","sens","phaw_30_tra_m.020000",31.15,122,9e-06,47,"phaw_30_tra_m.020000"
"1456","sens","phaw_30_tra_m.017180",32.53,83,1e-08,56.6,"phaw_30_tra_m.017180"
"1457","sens","phaw_30_tra_m.017180",38,50,6e-04,41.6,"phaw_30_tra_m.017180"
"1458","sens","phaw_30_tra_m.022504",33.61,119,1e-08,55.1,"phaw_30_tra_m.022504"
"1459","sens","phaw_30_tra_m.022504",33.05,118,1e-07,52,"phaw_30_tra_m.022504"
"1460","sens","phaw_30_tra_m.022504",29.25,106,1e-05,46.2,"phaw_30_tra_m.022504"
"1461","sens","phaw_30_tra_m.022504",36.36,66,0.003,39.3,"phaw_30_tra_m.022504"
"1462","sens","phaw_30_tra_m.009999",38.55,83,1e-08,53.9,"phaw_30_tra_m.009999"
"1463","sens","phaw_30_tra_m.009999",34.75,118,2e-08,53.9,"phaw_30_tra_m.009999"
"1464","sens","phaw_30_tra_m.016220",29.32,133,1e-08,54.7,"phaw_30_tra_m.016220"
"1465","sens","phaw_30_tra_m.016220",36.36,55,1e-05,46.2,"phaw_30_tra_m.016220"
"1466","sens","phaw_30_tra_m.018260",38.64,88,1e-08,53.9,"phaw_30_tra_m.018260"
"1467","sens","phaw_30_tra_m.018260",39.06,64,2e-06,47,"phaw_30_tra_m.018260"
"1468","sens","phaw_30_tra_m.024756",39.58,48,1e-08,54.3,"phaw_30_tra_m.024756"
"1469","sens","phaw_30_tra_m.024756",36.17,47,1e-05,45.1,"phaw_30_tra_m.024756"
"1470","sens","phaw_30_tra_m.024756",30,50,0.038,34.7,"phaw_30_tra_m.024756"
"1471","sens","phaw_30_tra_u.022198",39.71,68,1e-08,57.4,"phaw_30_tra_u.022198"
"1472","sens","phaw_30_tra_u.022198",36.36,55,2e-04,43.9,"phaw_30_tra_u.022198"
"1473","sens","phaw_30_tra_m.010272",33.33,114,1e-08,56.6,"phaw_30_tra_m.010272"
"1474","sens","phaw_30_tra_m.010272",28.7,115,5e-07,51.6,"phaw_30_tra_m.010272"
"1475","sens","phaw_30_tra_m.010272",31.46,89,7e-04,41.6,"phaw_30_tra_m.010272"
"1476","sens","phaw_30_tra_m.011495",36.84,95,1e-08,55.8,"phaw_30_tra_m.011495"
"1477","sens","phaw_30_tra_m.011495",31.36,118,6e-07,50.8,"phaw_30_tra_m.011495"
"1478","sens","phaw_30_tra_m.011495",31.91,94,3e-05,45.4,"phaw_30_tra_m.011495"
"1479","sens","phaw_30_tra_m.011495",31.48,108,3e-04,42.7,"phaw_30_tra_m.011495"
"1480","sens","phaw_30_tra_m.011495",37.65,85,0.001,40.4,"phaw_30_tra_m.011495"
"1481","sens","phaw_30_tra_m.007650",35.83,120,1e-08,54.7,"phaw_30_tra_m.007650"
"1482","sens","phaw_30_tra_m.007650",26.8,97,1.5,30.8,"phaw_30_tra_m.007650"
"1483","sens","phaw_30_tra_m.021039",37.78,90,1e-08,54.3,"phaw_30_tra_m.021039"
"1484","sens","phaw_30_tra_m.021039",34.85,66,5e-06,46.6,"phaw_30_tra_m.021039"
"1485","sens","phaw_30_tra_m.026605",33.71,89,2e-08,53.5,"phaw_30_tra_m.026605"
"1486","sens","phaw_30_tra_m.026605",26.32,114,6e-07,48.9,"phaw_30_tra_m.026605"
"1487","sens","phaw_30_tra_m.020842",35.34,116,2e-08,54.3,"phaw_30_tra_m.020842"
"1488","sens","phaw_30_tra_m.020842",32.2,118,3e-06,47.4,"phaw_30_tra_m.020842"
"1489","sens","phaw_30_tra_m.017120",44.83,58,2e-08,57,"phaw_30_tra_m.017120"
"1490","sens","phaw_30_tra_m.017120",33.33,51,4e-04,42.7,"phaw_30_tra_m.017120"
"1491","sens","phaw_30_tra_m.021861",48.08,52,2e-08,53.9,"phaw_30_tra_m.021861"
"1492","sens","phaw_30_tra_m.021861",33.33,48,2e-04,41.6,"phaw_30_tra_m.021861"
"1493","sens","phaw_30_tra_m.021861",39.62,53,0.001,39.7,"phaw_30_tra_m.021861"
"1494","sens","phaw_30_tra_m.004958",33.33,111,2e-08,55.5,"phaw_30_tra_m.004958"
"1495","sens","phaw_30_tra_m.004958",30.43,115,2e-04,43.1,"phaw_30_tra_m.004958"
"1496","sens","phaw_30_tra_m.004958",29.03,124,4e-04,42.4,"phaw_30_tra_m.004958"
"1497","sens","phaw_30_tra_m.004958",30.09,113,0.001,40.4,"phaw_30_tra_m.004958"
"1498","sens","phaw_30_tra_m.013821",43.14,51,2e-08,53.9,"phaw_30_tra_m.013821"
"1499","sens","phaw_30_tra_m.013821",32.79,61,3e-06,47.4,"phaw_30_tra_m.013821"
"1500","sens","phaw_30_tra_m.013821",37.04,54,8e-06,45.8,"phaw_30_tra_m.013821"
"1501","sens","phaw_30_tra_m.014430",35.19,108,2e-08,56.6,"phaw_30_tra_m.014430"
"1502","sens","phaw_30_tra_m.014430",29.82,114,2e-07,53.1,"phaw_30_tra_m.014430"
"1503","sens","phaw_30_tra_m.014430",33.04,115,8e-07,51.2,"phaw_30_tra_m.014430"
"1504","sens","phaw_30_tra_m.014430",28.42,95,2e-04,44.3,"phaw_30_tra_m.014430"
"1505","sens","phaw_30_tra_m.014430",31.76,85,0.003,39.7,"phaw_30_tra_m.014430"
"1506","sens","phaw_30_tra_m.009707",34.65,101,2e-08,53.1,"phaw_30_tra_m.009707"
"1507","sens","phaw_30_tra_m.009707",38.81,67,3e-06,46.6,"phaw_30_tra_m.009707"
"1508","sens","phaw_30_tra_m.009707",32.47,77,1e-04,41.6,"phaw_30_tra_m.009707"
"1509","sens","phaw_30_tra_m.012288",33.64,107,2e-08,53.9,"phaw_30_tra_m.012288"
"1510","sens","phaw_30_tra_m.012288",28.32,113,5e-05,43.5,"phaw_30_tra_m.012288"
"1511","sens","phaw_30_tra_m.024449",32.5,120,2e-08,56.6,"phaw_30_tra_m.024449"
"1512","sens","phaw_30_tra_m.024449",33.88,121,5e-08,55.1,"phaw_30_tra_m.024449"
"1513","sens","phaw_30_tra_m.024449",28.1,121,5e-05,45.8,"phaw_30_tra_m.024449"
"1514","sens","phaw_30_tra_m.024449",29.82,57,2.4,30.8,"phaw_30_tra_m.024449"
"1515","sens","phaw_30_tra_m.022048",33.63,113,2e-08,56.6,"phaw_30_tra_m.022048"
"1516","sens","phaw_30_tra_m.022048",33.05,118,1e-07,53.9,"phaw_30_tra_m.022048"
"1517","sens","phaw_30_tra_m.022048",31.03,116,2e-07,53.1,"phaw_30_tra_m.022048"
"1518","sens","phaw_30_tra_m.022048",28.33,120,9e-07,51.2,"phaw_30_tra_m.022048"
"1519","sens","phaw_30_tra_m.022048",29.73,111,5e-06,48.9,"phaw_30_tra_m.022048"
"1520","sens","phaw_30_tra_m.022048",36.99,73,8e-06,48.1,"phaw_30_tra_m.022048"
"1521","sens","phaw_30_tra_m.022048",29.6,125,3e-05,46.6,"phaw_30_tra_m.022048"
"1522","sens","phaw_30_tra_m.013080",31.16,138,2e-08,56.2,"phaw_30_tra_m.013080"
"1523","sens","phaw_30_tra_m.013080",30.97,113,3e-07,52.8,"phaw_30_tra_m.013080"
"1524","sens","phaw_30_tra_m.013080",25.45,110,0.21,33.9,"phaw_30_tra_m.013080"
"1525","sens","phaw_30_aug_m.028329",41.79,67,2e-08,53.1,"phaw_30_aug_m.028329"
"1526","sens","phaw_30_aug_m.028329",40,55,2e-08,53.1,"phaw_30_aug_m.028329"
"1527","sens","phaw_30_aug_m.028329",31.25,48,0.018,35,"phaw_30_aug_m.028329"
"1528","sens","phaw_30_aug_m.028329",34.62,26,4.7,27.7,"phaw_30_aug_m.028329"
"1529","sens","phaw_30_tra_m.002562",39.39,66,2e-08,53.5,"phaw_30_tra_m.002562"
"1530","sens","phaw_30_tra_m.002562",43.48,46,4e-07,49.7,"phaw_30_tra_m.002562"
"1531","sens","phaw_30_tra_m.002562",40.82,49,9e-06,45.4,"phaw_30_tra_m.002562"
"1532","sens","phaw_30_tra_m.026039",31.62,117,2e-08,53.5,"phaw_30_tra_m.026039"
"1533","sens","phaw_30_tra_m.026039",27.83,115,9e-07,48.5,"phaw_30_tra_m.026039"
"1534","sens","phaw_30_tra_m.026039",32.22,90,4e-05,43.5,"phaw_30_tra_m.026039"
"1535","sens","phaw_30_tra_m.026039",31.71,82,5e-04,40,"phaw_30_tra_m.026039"
"1536","sens","phaw_30_tra_m.026039",28.57,63,0.2,32.7,"phaw_30_tra_m.026039"
"1537","sens","phaw_30_tra_m.022008",36.73,98,2e-08,53.5,"phaw_30_tra_m.022008"
"1538","sens","phaw_30_tra_m.022008",32.09,134,5e-08,52.4,"phaw_30_tra_m.022008"
"1539","sens","phaw_30_tra_m.022008",34.85,66,5e-05,43.1,"phaw_30_tra_m.022008"
"1540","sens","phaw_30_tra_m.004633",30.51,118,2e-08,53.9,"phaw_30_tra_m.004633"
"1541","sens","phaw_30_tra_m.004633",29.66,118,8e-08,52,"phaw_30_tra_m.004633"
"1542","sens","phaw_30_tra_m.004633",34.41,93,2e-07,51.2,"phaw_30_tra_m.004633"
"1543","sens","phaw_30_tra_m.004633",34.85,66,2e-04,42.4,"phaw_30_tra_m.004633"
"1544","sens","phaw_30_tra_m.025226",34.15,123,2e-08,53.9,"phaw_30_tra_m.025226"
"1545","sens","phaw_30_tra_m.025226",34.41,93,2e-06,48.1,"phaw_30_tra_m.025226"
"1546","sens","phaw_30_tra_m.025226",33.05,118,5e-06,47.4,"phaw_30_tra_m.025226"
"1547","sens","phaw_30_tra_m.025226",31.2,125,2e-05,45.4,"phaw_30_tra_m.025226"
"1548","sens","phaw_30_tra_m.025226",30.69,101,1e-04,43.1,"phaw_30_tra_m.025226"
"1549","sens","phaw_30_tra_m.001718",36.05,86,2e-08,56.2,"phaw_30_tra_m.001718"
"1550","sens","phaw_30_tra_m.001718",37.36,91,6e-08,54.7,"phaw_30_tra_m.001718"
"1551","sens","phaw_30_tra_m.001718",32.91,79,5e-06,48.9,"phaw_30_tra_m.001718"
"1552","sens","phaw_30_tra_m.001718",29.13,127,2e-04,43.5,"phaw_30_tra_m.001718"
"1553","sens","phaw_30_tra_m.001718",30.16,63,8.2,28.9,"phaw_30_tra_m.001718"
"1554","sens","phaw_30_tra_m.024511",34.48,116,2e-08,56.2,"phaw_30_tra_m.024511"
"1555","sens","phaw_30_tra_m.024511",32.41,108,1e-05,47.8,"phaw_30_tra_m.024511"
"1556","sens","phaw_30_tra_m.024511",40.68,59,4e-05,46.2,"phaw_30_tra_m.024511"
"1557","sens","phaw_30_tra_m.024511",33.63,113,7e-05,45.4,"phaw_30_tra_m.024511"
"1558","sens","phaw_30_tra_m.024511",32.29,96,0.002,40.8,"phaw_30_tra_m.024511"
"1559","sens","phaw_30_tra_m.024511",28.32,113,0.21,34.3,"phaw_30_tra_m.024511"
"1560","sens","phaw_30_tra_m.024359",34.51,113,3e-08,56.2,"phaw_30_tra_m.024359"
"1561","sens","phaw_30_tra_m.024359",31.58,133,3e-07,52.8,"phaw_30_tra_m.024359"
"1562","sens","phaw_30_tra_m.024359",30.97,113,5e-06,48.9,"phaw_30_tra_m.024359"
"1563","sens","phaw_30_tra_m.024359",33.33,57,1.4,31.6,"phaw_30_tra_m.024359"
"1564","sens","phaw_30_aug_m.027876",37.04,81,3e-08,54.7,"phaw_30_aug_m.027876"
"1565","sens","phaw_30_aug_m.027876",36,75,2e-07,52.4,"phaw_30_aug_m.027876"
"1566","sens","phaw_30_tra_m.002990",37.33,75,3e-08,55.1,"phaw_30_tra_m.002990"
"1567","sens","phaw_30_tra_m.002990",36.07,61,2e-04,43.1,"phaw_30_tra_m.002990"
"1568","sens","phaw_30_tra_m.006062",35.4,113,3e-08,54.3,"phaw_30_tra_m.006062"
"1569","sens","phaw_30_tra_m.006062",35.71,126,1e-06,49.7,"phaw_30_tra_m.006062"
"1570","sens","phaw_30_tra_m.006062",38.89,54,0.9,31.6,"phaw_30_tra_m.006062"
"1571","sens","phaw_30_tra_m.001278",34.43,122,3e-08,56.2,"phaw_30_tra_m.001278"
"1572","sens","phaw_30_tra_m.001278",22.75,189,3e-05,46.6,"phaw_30_tra_m.001278"
"1573","sens","phaw_30_tra_m.001278",27.97,118,2e-04,43.9,"phaw_30_tra_m.001278"
"1574","sens","phaw_30_tra_m.001278",23.93,117,0.12,35,"phaw_30_tra_m.001278"
